gene_id,SRR18457646,SRR18457114,SRR18457498,SRR18457762,SRR18457122,SRR18457271,SRR18457788,SRR18457520,SRR18457521,SRR18457644,SRR18457119,SRR18457054,SRR18457009,SRR18457118,SRR18457099,SRR18457329,SRR18457613,SRR18457101,SRR18457127,SRR18456998,SRR18457032,SRR18457008,SRR18457110,SRR18457201,SRR18457569,SRR18457737,SRR18457116,SRR18457053,SRR18457738,SRR18457224,SRR18457175,SRR18457692,SRR18457121,SRR18457317,SRR18456940,SRR18457115,SRR18457693,SRR18457694,SRR18457199,SRR18457764,SRR18457272,SRR18457200,SRR18457412,SRR18457791,SRR18457505,SRR18456950,SRR18457316,SRR18457112,SRR18457109,SRR18457113,SRR18457484,SRR18457614,SRR18456951,SRR18457497,SRR18457222,SRR18457331,SRR18457661,SRR18457666,SRR18457111,SRR18457485,SRR18457667,SRR18456996,SRR18457789,SRR18457120,SRR18457649,SRR18457176,SRR18457117
LOC116915413,0,0,2,2,0,0,0,0,4,0,0,0,5,2,0,5,0,2,0,0,6,2,4,0,0,0,0,2,2,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,4,0,6,0,8,0,1,6,0,0,20,0,0,2,0,0,0,0,0,0,0,0
LOC116915414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915416,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
LOC116915417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915418,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC116915419,0,2,2,0,0,0,2,1,4,0,0,4,2,0,1,1,0,0,2,1,2,0,0,0,0,2,1,12,4,6,2,4,0,1,4,4,7,0,0,0,0,0,0,0,1,0,5,5,2,1,6,9,3,2,0,0,0,0,2,1,2,0,0,0,12,4,0
LOC116915420,3,9,13,6,5,0,3,0,12,10,0,16,6,5,11,6,0,2,20,10,12,2,17,7,0,1,1,48,14,2,6,4,5,1,8,10,9,3,1,2,0,1,1,1,5,3,10,20,8,6,2,11,2,5,0,16,0,4,6,1,4,1,2,0,42,4,3
LOC116915422,0,0,0,0,0,0,0,4,7,0,0,4,0,2,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2
LOC116915423,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
LOC116915424,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116915425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
LOC116915426,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
LOC116915427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116915428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915429,0,0,0,0,0,0,0,0,8,0,0,0,6,0,0,2,0,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,6,4,0,0,8,0,0,2,0,0,0,0,0,0,0,0
LOC116915431,7,37,22,23,9,6,12,0,18,22,6,21,7,16,13,4,0,3,20,24,28,11,18,18,7,11,12,85,22,11,27,21,5,16,22,23,10,1,5,8,0,11,15,1,30,24,44,55,7,26,12,41,20,5,1,28,0,8,9,15,19,0,7,3,53,10,9
LOC116915432,0,2,0,0,2,0,2,0,2,2,0,0,2,0,0,0,0,0,2,0,0,2,4,0,0,4,0,2,1,1,0,1,0,0,6,5,0,0,0,0,0,0,0,2,0,2,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,3,5,0,0
LOC116915433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
LOC116915434,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,2,0,0
LOC116915435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915436,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0
LOC116915437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915438,0,0,4,0,0,1,0,0,1,4,0,1,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,6,0,0,4,0,0,0,0,0,2,0,0
LOC116915439,5,15,3,18,5,12,15,1,57,22,2,52,20,16,16,10,0,13,11,21,27,21,27,18,7,19,12,131,50,28,26,22,4,7,39,19,18,13,24,12,0,13,12,20,35,10,29,24,12,29,10,67,23,0,6,24,0,17,9,22,20,0,8,5,80,5,12
LOC116915440,0,3,3,0,1,1,7,1,9,5,2,2,6,1,3,4,0,0,1,1,3,3,9,8,0,1,1,7,5,2,2,2,0,3,5,4,1,0,1,1,0,3,3,2,1,3,3,11,6,1,2,5,5,3,0,25,0,2,2,0,2,0,0,0,11,5,0
LOC116915441,1,4,16,16,5,9,11,1,13,11,0,11,29,7,5,0,0,3,19,11,40,6,10,19,0,19,7,45,35,25,27,19,6,1,18,24,16,4,6,15,0,11,7,7,12,7,4,11,1,9,4,30,11,5,6,10,0,1,7,8,1,2,1,2,33,14,2
LOC116915442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0
LOC116915443,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116915444,3,9,23,3,5,2,11,0,1,20,2,3,51,1,1,1,0,2,5,3,28,17,86,3,4,4,1,2,10,0,27,0,5,2,22,21,0,0,1,1,0,0,9,4,7,3,3,4,31,2,1,15,0,16,0,0,0,11,33,3,14,0,3,1,69,17,0
LOC116915445,1,12,13,6,13,7,4,0,10,12,2,16,12,6,7,8,0,3,10,6,34,2,17,13,2,2,6,61,14,15,11,11,2,2,19,16,21,5,10,12,0,7,4,4,17,10,8,18,4,15,2,22,14,4,2,5,0,4,7,4,3,0,3,4,41,10,4
LOC116915446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915447,0,0,0,0,2,0,0,2,6,2,0,3,5,2,0,0,0,0,0,0,2,6,18,2,0,5,0,4,8,2,2,0,0,0,2,4,2,0,0,0,0,0,2,0,0,2,0,2,4,6,0,26,2,0,0,0,0,2,4,0,4,0,0,2,8,0,0
LOC116915448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0
LOC116915449,0,0,4,0,0,0,2,0,0,4,0,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,6,0,0
LOC116915450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116915451,0,6,0,0,4,4,0,0,7,0,0,4,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,3,1,0,3,12,4,0,3,0,0,0,0,0,0,7,0,24,0,23,0,4,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0
LOC116915452,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
LOC116915453,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915454,0,1,2,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
LOC116915455,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915456,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,0,2,0,0,0,3,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0
LOC116915457,0,3,8,2,1,2,1,0,4,3,0,5,2,6,0,1,0,1,1,5,3,3,8,5,1,3,2,12,7,16,2,3,0,2,1,5,12,1,3,0,0,0,1,0,0,7,12,10,9,3,0,7,3,0,0,3,0,4,1,1,7,0,0,0,37,0,0
LOC116915458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915460,4,12,17,11,2,13,13,2,14,19,0,20,11,7,12,1,0,1,12,12,30,5,24,7,3,10,14,66,29,25,22,17,8,8,14,22,17,7,6,8,0,15,4,5,15,12,19,20,10,15,5,21,3,8,2,13,0,14,11,9,20,1,4,5,50,13,7
LOC116915462,0,19,0,0,10,14,0,6,13,0,2,4,0,3,0,0,0,0,0,2,0,0,0,10,0,2,0,23,2,3,0,7,2,0,39,22,23,5,9,6,0,7,0,0,14,41,3,84,0,74,0,22,49,0,1,0,0,0,0,0,0,0,0,8,0,0,0
LOC116915463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915464,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
LOC116915466,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915467,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2,0,4,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,3,6,0,4,0,9,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915469,0,0,2,0,0,0,0,0,3,0,0,2,4,0,0,4,0,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0,2,0,2,8,2,2,0,0,0,0,0,0,0,0,0,8,2,5,0,3,4,2,0,5,0,2,0,0,0,0,0,0,0,0,0
LOC116915470,0,16,0,0,0,2,0,7,23,0,0,8,0,1,0,1,0,0,0,6,2,0,0,13,0,0,0,30,5,4,0,2,2,0,24,12,8,6,11,5,0,11,0,0,3,35,2,57,0,56,0,16,29,0,0,0,0,0,0,0,0,0,0,13,0,0,0
LOC116915471,0,2,0,0,0,1,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,2,5,0,8,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915472,0,0,0,0,2,0,0,2,7,0,0,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6,0,0,3,2,0,10,3,6,2,0,0,0,2,0,0,0,4,0,16,0,20,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915473,0,14,0,4,4,2,0,2,19,0,0,10,0,1,0,0,0,0,0,2,0,0,2,6,0,2,0,22,2,1,0,0,0,0,12,12,1,0,1,3,0,2,0,0,1,21,2,44,0,30,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915474,0,5,0,0,10,0,0,1,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,32,2,2,0,3,5,0,23,5,4,2,0,0,0,2,0,0,4,14,0,34,0,18,0,10,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0
LOC116915475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116915477,0,6,0,0,0,2,0,0,8,2,0,2,2,0,0,8,0,0,0,2,10,2,16,2,0,0,0,4,2,0,0,0,0,0,18,2,0,0,0,0,0,2,2,0,2,6,0,6,4,18,0,10,4,4,2,28,0,0,10,0,0,0,0,4,2,0,0
LOC116915478,0,6,0,1,3,2,0,1,13,0,0,4,0,2,0,0,0,0,0,7,0,1,0,6,0,0,0,11,0,4,0,1,2,0,6,13,4,0,2,0,0,2,0,0,1,16,1,33,0,23,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LOC116915479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915480,0,16,0,2,8,4,0,0,18,0,0,8,0,4,0,2,0,0,0,0,0,0,0,9,0,2,0,33,8,5,0,4,8,0,2,17,8,4,4,0,0,4,0,0,2,17,0,71,0,50,0,33,17,0,2,0,0,1,0,0,0,0,0,4,0,0,4
LOC116915481,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,13,4,0,4,0,0,0,0,0,2,10,0,0,0,0,0,6,0,0
LOC116915482,0,2,0,0,0,1,0,1,19,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,1,0,12,0,0,0,1,0,2,6,1,0,0,1,0,0,5,0,0,0,4,0,10,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0
LOC116915483,0,1,0,0,1,0,0,0,14,0,0,4,0,0,0,2,0,0,0,4,0,0,0,1,0,1,0,14,0,0,0,0,0,0,3,3,5,1,1,0,0,4,0,0,4,5,2,20,0,19,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116915484,0,5,0,0,2,2,0,0,17,0,0,5,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,20,0,0,0,1,2,0,5,5,0,0,2,0,0,1,0,0,0,11,4,16,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LOC116915486,0,0,1,0,0,0,0,2,9,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,6,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,2,4,0,0,2,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0
LOC116915487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915488,0,10,2,4,0,0,0,8,21,0,0,6,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,26,2,2,0,0,2,0,5,12,0,0,7,2,0,0,0,0,2,21,2,37,1,28,0,8,28,0,0,8,0,0,0,0,0,2,0,1,0,0,1
LOC116915489,0,4,0,0,0,3,0,2,16,0,0,2,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,17,0,0,0,3,2,0,2,0,1,2,2,0,0,0,0,0,4,5,0,8,0,6,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LOC116915490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915491,3,1,2,1,2,0,2,0,0,24,0,2,10,0,2,0,0,4,0,2,8,5,14,2,0,4,1,8,4,0,13,0,0,0,4,6,0,0,1,2,0,2,6,5,0,0,2,0,7,3,0,6,0,6,0,20,0,0,11,3,3,0,2,0,10,15,0
LOC116915492,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915493,0,1,2,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,4,0,18,1,0,4,0,0,4,0,4,0,0,0,7,1,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,6,1,2,0,0,0,0,2,0
LOC116915494,0,8,0,0,2,0,0,2,13,0,0,0,0,0,0,2,0,0,0,6,0,0,0,9,0,0,0,19,3,1,0,2,0,0,17,5,11,3,9,1,0,0,0,0,4,10,0,37,0,43,0,19,10,0,0,0,0,1,0,0,0,2,0,2,0,0,0
LOC116915495,0,4,0,2,2,0,0,5,11,0,0,12,2,2,2,12,0,0,0,9,0,0,2,11,0,2,0,12,2,6,0,2,0,0,8,4,0,0,0,0,0,2,0,0,0,24,1,6,2,16,0,14,8,2,0,40,0,0,2,0,0,2,0,4,0,0,0
LOC116915496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915497,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
LOC116915500,0,6,0,2,6,0,1,0,18,0,0,10,0,2,0,0,0,0,0,10,0,0,0,20,0,4,0,32,5,0,0,11,0,0,6,10,18,7,13,2,0,8,0,0,0,5,0,64,0,53,0,30,6,0,0,2,0,0,0,0,0,2,0,2,0,0,0
LOC116915501,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,2,2,5,0,0,2,0,0,1,1,0,6,0,4,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
LOC116915502,0,5,3,0,3,3,2,0,9,8,1,8,9,1,12,4,0,3,5,8,10,0,8,5,3,2,5,26,6,0,12,4,1,0,13,6,1,0,2,12,0,2,1,5,6,4,2,9,1,4,2,10,2,4,0,3,0,2,4,1,2,0,0,1,12,1,4
LOC116915503,0,4,0,2,0,2,0,0,4,0,0,2,0,0,0,0,0,0,2,4,0,0,0,2,0,0,0,2,4,2,0,2,0,0,6,2,0,2,0,2,0,3,1,0,2,11,0,9,0,10,0,6,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0
LOC116915504,0,2,0,2,0,6,0,4,6,0,0,4,3,0,0,0,0,0,0,0,0,0,2,13,0,0,0,14,2,0,1,0,0,0,6,6,0,4,5,0,0,2,0,0,10,9,0,21,0,20,0,12,10,0,0,2,0,0,2,0,0,0,0,2,0,0,0
LOC116915506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
LOC116915507,0,0,6,1,1,3,2,0,4,1,0,0,0,0,0,0,0,0,5,2,0,0,0,1,1,2,1,1,0,0,4,2,0,0,1,1,1,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0
LOC116915508,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,2,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0
LOC116915509,1,2,1,7,4,2,2,0,3,3,0,4,6,0,8,0,0,0,1,2,6,4,5,3,1,0,0,12,6,1,4,4,0,0,4,4,8,1,3,0,0,6,1,0,0,0,5,4,0,4,0,4,0,0,0,1,0,5,6,0,2,0,0,2,6,0,0
LOC116915510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
LOC116915511,0,0,0,1,0,1,0,0,0,1,0,2,0,0,1,1,0,1,2,0,1,0,3,1,0,0,2,2,3,1,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,1,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
LOC116915512,0,2,0,0,2,6,0,2,7,0,0,6,0,0,0,8,0,0,0,2,4,1,2,2,0,0,0,4,0,0,0,0,0,2,0,6,0,0,0,0,0,2,2,0,2,2,0,4,1,8,0,3,4,0,0,39,0,0,2,0,0,0,0,2,0,0,0
LOC116915513,0,2,2,2,0,0,2,0,2,0,0,2,4,2,2,2,0,0,0,0,4,2,6,0,0,0,0,10,0,0,2,0,0,0,6,2,2,0,0,0,0,2,0,0,0,12,0,4,4,0,0,6,19,8,0,7,0,1,2,0,2,0,0,0,0,0,0
LOC116915514,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC116915515,0,2,2,0,2,2,0,0,8,0,0,2,0,2,0,15,0,0,0,2,2,0,0,0,0,0,0,8,0,2,0,0,0,0,5,4,0,0,0,0,0,4,0,0,2,4,4,4,0,0,0,2,6,0,0,42,0,0,0,0,0,0,0,0,0,0,2
LOC116915517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
